RetentionTime,Intensity
13.68290043,0
13.68736649,0
13.69181633,0
13.69628334,0
13.70073318,0
13.7052002,0
13.70965004,0
13.71409988,0
13.71856689,0
13.72301674,0
13.7274828,0
13.73193359,0
13.73638344,0
13.74084949,0
13.74530029,0
13.7497673,0
13.75421619,0
13.7586832,0
13.763134,0
13.76758289,0
13.7720499,0
13.7765007,32411.125
13.78096581,0
13.7854166,0
13.78988361,0
13.7943325,0
13.7987833,0
13.80325031,0
13.8076992,0
13.81216621,0
13.81661701,0
13.8210659,0
13.82553291,0
13.82998371,0
13.83445072,0
13.83889961,0
13.84336662,0
13.84781742,0
13.85226631,0
13.85673332,0
13.86118412,0
13.86565018,0
13.87010002,0
13.87455082,0
13.87901688,35714.46484
13.88346672,0
13.88793373,30082.63672
13.89238358,0
13.89684963,0
13.90130043,0
13.90574932,0
13.91021633,0
13.91466713,0
13.91913319,0
13.92358303,0
13.92803383,0
13.93249989,44192.64844
13.93694973,0
13.94141674,0
13.94586658,34506.80078
13.9503336,26454.25781
13.95478344,0
13.95923328,42762.67188
13.96370029,0
13.96815014,0
13.9726162,0
13.97706699,0
13.98151684,27776.93164
13.98598289,0
13.99043369,0
13.99489975,0
13.99934959,35898.40234
14.0038166,0
14.00826645,0
14.01271629,0
14.0171833,0
14.02163315,0
14.02609921,0
14.03055,42313.45703
14.03499985,0
14.0394659,0
14.0439167,0
14.04838371,0
14.0528326,0
14.05729961,0
14.06175041,0
14.0661993,31882.23242
14.07066631,36738.70703
14.07511711,0
14.07958412,0
14.08403301,0
14.08848381,0
14.09295082,46151.33984
14.09739971,0
14.10186672,28480.07227
14.10631752,0
14.11078262,0
14.11523342,0
14.11968422,0
14.12414932,0
14.12860012,0
14.13306713,0
14.13751602,0
14.14196682,28735.64062
14.14643383,46200.89062
14.15088272,0
14.15534973,0
14.15980053,0
14.16426659,0
14.16871643,84500.97656
14.17316723,0
14.17763329,0
14.18208313,41969.49219
14.18655014,0
14.19099998,0
14.19544983,35208.49609
14.19991684,48102.73828
14.20436668,35961.66406
14.20883369,0
14.21328354,0
14.2177496,0
14.22219944,0
14.22665024,0
14.23111629,0
14.23556614,0
14.24003315,0
14.24448299,0
14.24895,0
14.25339985,0
14.25784969,0
14.2623167,0
14.26676655,26489.9707
14.27123356,0
14.2756834,0
14.28013325,0
14.28460026,0
14.2890501,0
14.29351711,0
14.29796696,0
14.30243301,0
14.30688381,0
14.31133366,0
14.31579971,0
14.32025051,0
14.32471657,24617.00586
14.32916641,0
14.33361721,0
14.33808327,0
14.34253311,0
14.34700012,0
14.35144997,0
14.35591602,0
14.36036682,0
14.36481667,0
14.36928272,0
14.37373352,0
14.37820053,0
14.38264942,0
14.38710022,0
14.39156723,0
14.39601612,0
14.40048313,0
14.40493393,0
14.40939999,0
14.41384983,0
14.41830063,0
14.42276669,0
14.42721653,0
14.43168354,0
14.43613338,0
14.44058323,0
14.44505024,0
14.44949913,0
14.45396614,0
14.45841694,0
14.46288395,0
14.46733284,37299.62109
14.47178364,0
14.47625065,0
14.48069954,0
14.48516655,0
14.48961735,0
14.49406624,0
14.49853325,0
14.50298405,0
14.5074501,0
14.51189995,0
14.51636696,0
14.5208168,0
14.52526665,0
14.52973366,0
14.5341835,0
14.53864956,0
14.54310036,0
14.5475502,0
14.55201626,0
14.55646706,37624.61719
14.56093311,59680.12891
14.56538296,0
14.56984997,0
14.57429981,0
14.57874966,0
14.58321667,0
14.58766651,0
14.59213352,0
14.59658337,0
14.60103321,61982.68359
14.60550022,0
14.60995007,58727.59375
14.61441612,0
14.61886692,0
14.62333393,0
14.62778282,0
14.63223362,0
14.63670063,0
14.64114952,0
14.64561653,0
14.65006733,0
14.65451622,0
14.65898323,0
14.66343403,0
14.66789913,0
14.67234993,0
14.67681694,0
14.68126583,0
14.68571663,0
14.69018364,0
14.69463253,0
14.69909954,0
14.70355034,0
14.70801735,0
14.71246624,0
14.71691704,0
14.72138405,0
14.72583294,0
14.73029995,0
14.73475075,0
14.73919964,0
14.74366665,0
14.74811745,0
14.7525835,0
14.75703335,0
14.76150036,0
14.76594925,0
14.77040005,0
14.77486706,0
14.77931595,0
14.78378296,0
14.78823376,0
14.79268265,0
14.79714966,0
14.80160046,0
14.80606651,0
14.81051636,0
14.81498337,0
14.81943321,0
14.82388306,0
14.82835007,0
14.83279991,0
14.83726692,0
14.84171677,0
14.84618282,0
14.85063362,0
14.85508347,0
14.85954952,0
14.86400032,0
14.86846638,0
14.87291622,0
14.87736702,0
14.88183308,0
14.88628292,0
14.89074993,0
14.89519978,0
14.89964962,0
14.90411663,44523.64844
14.90856647,0
14.91389942,0
14.91836643,0
14.92281723,0
14.92728329,53863.16406
14.93173313,61573.10547
14.93618393,51663.40234
14.94064999,25725.21094
14.94509983,0
14.94956684,21235.51953
14.95401669,26135.26367
14.95848274,19609.46289
14.96293354,20193.11719
14.96738338,15358.99121
14.97184944,25880.88281
14.97630024,19872.76562
14.98076725,0
14.98521614,0
14.98968315,0
14.99413395,13159.9082
14.99858284,14068.95801
15.00304985,0
15.00750065,0
15.01196671,0
15.01641655,16606.66602
10.73683357,0
10.74130058,0
10.74574947,0
10.75021648,0
10.75466728,0
10.75911617,0
10.76358318,0
10.76803303,0
10.77250004,0
10.77694988,0
10.78139973,0
10.78586674,0
10.79031658,0
10.79478359,0
10.79923344,0
10.80369949,0
10.80815029,0
10.81260014,0
10.81706619,0
10.82151699,0
10.825984,0
10.83043289,0
10.83488369,0
10.8393507,0
10.84379959,0
10.8482666,0
10.8527174,0
10.85718346,0
10.8616333,0
10.8660841,0
10.8705492,0
10.875,0
10.87946701,0
10.8839159,0
10.88838291,0
10.89283371,0
10.8972826,0
10.90174961,0
10.90620041,0
10.91066647,0
10.91511631,0
10.91956711,0
10.92403316,0
10.92848301,0
10.93295002,0
10.93739986,0
10.94186687,0
10.94631672,0
10.95076656,0
10.95523357,0
10.95968342,0
10.96415043,0
10.96860027,0
10.97305012,0
10.97751713,0
10.98196697,0
10.98643303,0
10.99088383,0
10.99534988,0
10.99979973,0
11.00425053,0
11.00871658,0
11.01316643,0
11.01763344,0
11.02208328,0
11.02653313,0
11.03100014,0
11.03544998,0
11.03991699,0
11.04436684,0
11.04883289,0
11.05328369,0
11.05773354,0
11.06219959,0
11.06665039,0
11.0711174,0
11.07556629,0
11.08001709,0
11.08448315,0
11.08893299,0
11.0934,0
11.09784985,0
11.1023159,0
11.1067667,0
11.11121655,0
11.1156826,0
11.1201334,0
11.12460041,0
11.1290493,0
11.1335001,0
11.13796711,0
11.142416,0
11.14688301,0
11.15133381,0
11.15580082,0
11.16024971,0
11.16470051,0
11.16916752,0
11.17361641,0
11.17808342,0
11.18253422,0
11.18698311,0
11.19145012,0
11.19590092,0
11.20036602,0
11.20481682,0
11.20928383,0
11.21373272,0
11.21818352,0
11.22265053,0
11.22709942,0
11.23156643,0
11.23601723,0
11.24046612,0
11.24493313,0
11.24938393,0
11.25384998,0
11.25829983,0
11.26276684,0
11.26721668,0
11.27168369,0
11.27613354,0
11.28058338,0
11.28505039,0
11.28950024,0
11.29396629,0
11.29841709,0
11.30286694,0
11.30733299,0
11.31178284,0
11.31624985,0
11.32069969,0
11.32514954,0
11.32961655,0
11.33406639,0
11.3385334,0
11.34298325,0
11.3474493,0
11.3519001,0
11.35634995,0
11.360816,0
11.3652668,0
11.36973381,0
11.3741827,0
11.37864971,0
11.38310051,0
11.3875494,0
11.39201641,0
11.39646721,0
11.40093422,0
11.40538311,0
11.40983391,0
11.41429996,0
11.41874981,0
11.42321682,0
11.42766666,0
11.43213272,0
11.43658352,0
11.44103336,0
11.44549942,0
11.44995022,0
11.45441723,0
11.45886612,0
11.46331692,0
11.46778393,0
11.47223282,0
11.47669983,0
11.48115063,0
11.48559952,0
11.49006653,0
11.49451733,0
11.49898338,0
11.50343323,0
11.50790024,0
11.51235008,0
11.51679993,0
11.52126694,0
11.52571678,0
11.53018284,0
11.53463364,0
11.53909969,0
11.54354954,0
11.54800034,0
11.55246639,0
11.55691624,0
11.56138325,0
11.56583309,0
11.57028294,0
11.57474995,0
11.57919979,0
11.5836668,0
11.58811665,0
11.59256649,0
11.5970335,0
11.60148335,0
11.60595036,0
11.6104002,0
11.61486721,0
11.61931705,0
11.62378311,0
11.62823296,0
11.63268375,0
11.63714981,0
11.64159966,0
11.64605045,0
11.65051651,0
11.65496635,0
11.65943336,0
11.66388321,0
11.66835022,0
11.67280006,0
11.67724991,0
11.68171692,0
11.68616676,0
11.69063282,0
11.69508362,0
11.69955063,0
11.70399952,0
11.70845032,0
11.71291733,0
11.71736622,0
11.72183323,0
11.72628403,0
11.73074913,0
11.73519993,0
11.73965073,0
11.74411583,0
11.74856663,0
11.75303364,0
11.75748253,0
11.76193333,0
11.76640034,0
11.77084923,0
11.77531624,0
11.77976704,0
11.78421593,0
11.78868294,0
11.79313374,0
11.79760075,0
11.80204964,0
11.80651665,0
11.81096745,0
11.81541634,0
11.81988335,0
11.82433414,0
11.8288002,0
11.83325005,0
11.83770084,0
11.8421669,0
11.84661674,0
11.85108376,0
11.85553265,0
11.85999966,0
11.86445045,0
11.86889935,0
11.87336636,0
11.87781715,0
11.88228321,0
11.88673306,0
11.89120007,0
11.89564991,0
11.90009975,0
11.90456676,0
11.90901661,0
11.91348362,0
11.91793346,0
11.92238331,0
11.92685032,0
11.93130016,0
11.93576622,0
11.94021702,0
11.94468403,0
11.94913292,0
11.95358372,0
11.95804977,0
11.96249962,0
11.96696663,0
11.97141647,0
11.97588253,0
11.98033333,0
11.98478317,0
11.98924923,0
11.99370003,0
11.99816704,0
12.00261593,0
12.00706673,0
12.01153374,0
12.01598263,0
12.02044964,0
12.02490044,0
12.02934933,0
12.03381634,0
12.03826714,0
12.04273415,0
12.04718304,0
12.05165005,0
12.05610085,0
12.06054974,0
12.06501675,0
12.06946754,0
12.07393265,0
12.07838345,0
12.08285046,0
12.08729935,0
12.09175014,0
12.09621716,0
12.10066605,0
12.10513306,0
12.10958385,0
12.11403275,0
12.11849976,0
12.12295055,0
12.12741661,0
12.13186646,0
12.13631725,0
12.14078331,0
12.14523315,0
12.14970016,0
12.15415001,0
12.15861702,0
12.16306686,0
12.16751671,0
12.17198277,0
12.17643356,0
12.18089962,0
12.18534946,0
12.18980026,0
12.19426632,0
12.19871616,0
12.20318317,0
12.20763302,0
12.21210003,0
12.21654987,0
12.22099972,0
12.22546673,0
12.22991657,0
12.23438358,0
12.23883343,0
12.24330044,0
12.24775028,0
12.25220013,0
12.25666714,0
12.26111698,0
12.26558304,0
12.27003384,0
12.27448368,0
12.27894974,0
12.28340054,0
12.28786659,0
12.29231644,0
12.29678345,0
12.30123329,0
12.30568314,0
12.31015015,0
12.31459999,0
12.31906605,0
12.32351685,0
12.32796669,0
12.33243275,0
12.33688354,0
12.34135056,0
12.34579945,0
12.35026646,0
12.35471725,0
12.35916615,0
12.36363316,0
12.36808395,0
12.37255001,0
12.37699986,0
12.38146687,0
12.38591671,0
12.39036655,0
12.39483356,0
12.39928246,0
12.40374947,0
12.40820026,0
12.41264915,0
12.41711617,0
12.42156696,0
12.42603397,0
12.43048286,0
12.43494987,0
12.43940067,0
12.44384956,0
12.44831657,0
12.45276737,0
12.45721626,0
12.46168327,0
12.46613407,0
12.47060013,0
12.47504997,0
12.47951698,0
12.48396683,0
12.48841667,0
12.49288368,0
12.49733353,0
12.50179958,0
12.50625038,0
12.51070023,0
12.51516628,0
12.51961708,0
12.52408314,0
12.52853298,0
12.53299999,0
12.53744984,0
12.54191685,0
12.54636669,0
12.55081654,0
12.55528355,0
12.55973339,0
12.56419945,0
12.56865025,0
12.57310009,0
12.57756615,0
12.58201694,0
12.58648396,0
12.59093285,0
12.59539986,0
12.59985065,0
12.60429955,0
12.60876656,0
12.61321735,0
12.61768246,0
12.62213326,0
12.6265831,0
12.63104916,0
12.63549995,0
12.63996696,0
12.64441586,0
12.64888287,0
12.65333366,0
12.65778255,0
12.66224957,0
12.66670036,0
12.67116737,0
12.67561626,0
12.68006706,0
12.68453407,0
12.68898296,0
12.69344997,0
12.69790077,0
12.70236683,0
12.70681667,0
12.71126747,0
12.71573257,0
12.72018337,0
12.72465038,0
12.72909927,0
12.73355007,54279.09375
12.73801708,293888.2188
12.74246597,573296.875
12.74693298,945665.5
12.75138378,1223787.375
12.75584984,2658213.5
12.76029968,3805026.25
12.76475048,4770809.5
12.76921654,7643000
12.77366638,11597240
12.77813339,13969661
12.78258324,16397376
12.78703308,20827036
12.79150009,21864082
12.79594994,27297574
12.80041695,34094528
12.80486679,31249092
12.80933285,28856062
12.81378365,35069520
12.81823349,34540568
12.82269955,33055634
12.82715034,28615806
12.8316164,31127544
12.83606625,28916026
12.84051704,21429922
12.8449831,22625916
12.84943295,24374286
12.85389996,19487506
12.8583498,15821224
12.86281681,15941071
12.86726665,13971112
12.8717165,12069852
12.87618351,10122833
12.88063335,9576223
12.88510036,8789747
12.88955021,6702458.5
12.89401627,5793662
12.89846706,5843726.5
12.90291691,5298301
12.90738297,3792132.25
12.91183376,2964052.5
12.91630077,3124825.25
12.92074966,2790860.25
12.92520046,2071093.625
12.92966747,2016997.5
12.93411636,1417196.625
12.93858337,1290817.5
12.94303322,1312345.5
12.94749928,1298889.75
12.95195007,1128829.625
12.95639992,963502.6875
12.96086597,698239.6875
12.96531677,752170
12.96978378,592076
12.97423267,561930.375
12.97868347,695199.75
12.98315048,506118.3438
12.98759937,604486
12.99206638,425706.9688
12.99651718,446511.2812
13.00098324,508545.375
13.00543308,445333.625
13.00988388,431664.0938
13.01434994,373734.9375
13.01879978,512218.9688
13.02326679,269133.5312
13.02771664,340861.5
13.03216648,260522.8906
13.03663349,0
13.04108334,226106.6875
13.04554939,233343.0625
13.05000019,239193.0156
13.0544672,254456.4062
13.05891609,186633.4375
13.06336689,205375.2188
13.0678339,0
13.07228279,209358.1562
13.0767498,176816.7812
13.0812006,191446.1094
13.08564949,181214.875
13.0901165,178989.4219
13.0945673,0
13.09903336,167165.0312
13.1034832,175057.0625
13.10795021,71872.8125
13.11240005,0
13.1168499,185590.4375
13.12131691,48898.70312
13.12576675,167912.0312
13.13023376,81838.96094
13.13468361,0
13.13913345,90406.10156
13.14360046,152477.9062
13.14805031,67505.6875
13.15251637,0
13.15696716,144117.6094
13.16143322,78180.9375
13.16588306,94036.35156
13.17033291,0
13.17479992,47625.10547
13.17924976,0
13.18371677,0
13.18816662,182864.4688
13.19261646,56094.98047
13.19708347,85435.42969
13.20153332,69122.47656
13.20599937,0
13.21045017,0
13.21491718,0
13.21936607,65914.23438
13.22381687,0
13.22828388,0
13.23273277,0
13.23719978,0
13.24165058,0
13.24611759,0
13.25056648,0
13.25501728,0
13.25948238,0
13.26393318,0
13.26840019,64469.60156
13.27284908,69282.77344
13.27729988,49086.56641
13.28176689,0
13.28621578,0
13.29068279,0
13.29513359,69302.75781
13.2996006,0
13.30404949,52704.42969
13.30850029,0
13.3129673,0
13.31741619,0
13.3218832,0
13.326334,0
13.33078289,0
13.3352499,0
13.3397007,0
13.34416676,46631.83594
13.3486166,0
13.35308361,0
13.35753345,0
13.3619833,0
13.36645031,0
13.37090015,0
13.37536621,0
13.37981701,0
13.38426685,0
13.38873291,0
13.39318371,0
13.39764977,0
13.40209961,48960.58203
13.40656662,47028.48438
13.41101646,45877.59766
13.41546631,0
13.41993332,0
13.42438316,50099.19141
13.42885017,0
13.43330002,0
13.43774986,0
13.44221687,0
13.44666672,59684.3125
13.45113277,0
13.45558357,0
13.46005058,50484.76172
13.46449947,0
13.46895027,0
13.47341728,0
13.47786617,0
13.48233318,0
13.48678303,0
13.49123287,0
13.49569988,43081.66016
13.50014973,0
13.50461674,0
13.50906658,0
13.51353359,0
13.51798344,44037.74219
13.52243328,0
13.52690029,0
13.53135014,0
13.53581619,0
13.54026699,31566.92188
13.54471684,0
13.54918289,0
13.55363369,0
13.5581007,0
13.56254959,0
13.5670166,35964.23438
13.5714674,0
13.57591629,0
13.5803833,40609
13.5848341,0
13.5892992,0
13.59375,0
13.5982008,0
13.6026659,0
13.6071167,0
13.61158371,0
13.6160326,0
13.62049961,0
13.62495041,0
13.6293993,0
13.63386631,0
13.63831711,0
13.64278316,0
13.64723301,0
13.65168381,0
13.65614986,0
13.66059971,0
13.66506672,0
13.66951656,0
13.67398357,0
13.67843342,0
